Comparison	gene	log2FC
TNFa_UP_DOWN	SLC1A4	-1.07759589754134
TNFa_UP_DOWN	PRADC1	-1.09327925309141
TNFa_UP_DOWN	TET3	-1.06840420991931
TNFa_UP_DOWN	BOLA3-AS1	-1.06590809951299
TNFa_UP_DOWN	CAPG	-1.028478028975
TNFa_UP_DOWN	STARD7-AS1	-1.15996919146594
TNFa_UP_DOWN	AC159540.1	-1.13120199329036
TNFa_UP_DOWN	ANKRD36B	-1.00017300837444
TNFa_UP_DOWN	AFF3	-3.19244988883242
TNFa_UP_DOWN	TMEM182	-1.04047851095957
TNFa_UP_DOWN	SH3RF3	-1.81824026412586
TNFa_UP_DOWN	MALL	-1.87557683488416
TNFa_UP_DOWN	SLC20A1	-1.72310255827276
TNFa_UP_DOWN	LIMS2	-1.42169157079178
TNFa_UP_DOWN	ERICH2	-2.94188211346459
TNFa_UP_DOWN	METAP1D	-1.09673202128723
TNFa_UP_DOWN	HOXD8	-1.07825434223758
TNFa_UP_DOWN	LINC01116	-1.2601961968754
TNFa_UP_DOWN	OSBPL6	-1.67065662863398
TNFa_UP_DOWN	ZNF385B	-2.10599391455604
TNFa_UP_DOWN	PDE1A	-1.25743799331328
TNFa_UP_DOWN	SLC40A1	-1.99902698369488
TNFa_UP_DOWN	SDPR	-2.09639845264995
TNFa_UP_DOWN	KLF7	-1.08703710803356
TNFa_UP_DOWN	IDH1	-1.48159383006138
TNFa_UP_DOWN	MARCH4	-1.82787933949947
TNFa_UP_DOWN	KCNE4	-1.35732816277891
TNFa_UP_DOWN	NGEF	-2.81154014660997
TNFa_UP_DOWN	COL6A3	-1.74796621331458
TNFa_UP_DOWN	MLPH	-3.40383865034606
TNFa_UP_DOWN	SNED1	-1.28991655608563
TNFa_UP_DOWN	PRRT3-AS1	-1.03391745557594
TNFa_UP_DOWN	HRH1	-1.54407339446101
TNFa_UP_DOWN	TIMP4	-1.46234222910868
TNFa_UP_DOWN	OSBPL10	-1.94563715251676
TNFa_UP_DOWN	GPD1L	-1.51829239092506
TNFa_UP_DOWN	STAC	-1.93718700887609
TNFa_UP_DOWN	ITGA9	-1.40509246120719
TNFa_UP_DOWN	PLCD1	-1.80696539138726
TNFa_UP_DOWN	LRRC2	-1.62603163439024
TNFa_UP_DOWN	PTH1R	-2.22385570050333
TNFa_UP_DOWN	SEMA3F	-1.09484068398635
TNFa_UP_DOWN	NT5DC2	-1.19590876295775
TNFa_UP_DOWN	IL17RD	-1.95917247911819
TNFa_UP_DOWN	FHIT	-1.82018740356609
TNFa_UP_DOWN	PRICKLE2	-1.3172732606071
TNFa_UP_DOWN	EIF4E3	-1.42118676055515
TNFa_UP_DOWN	LINC00882	-1.65390500263576
TNFa_UP_DOWN	DUBR	-1.44089670103829
TNFa_UP_DOWN	ITGB5	-1.02371671524843
TNFa_UP_DOWN	TMCC1-AS1	-1.52987253669486
TNFa_UP_DOWN	IL20RB	-1.64695745602695
TNFa_UP_DOWN	RAP2B	-1.5439911383126
TNFa_UP_DOWN	PQLC2L	-1.15560809871621
TNFa_UP_DOWN	PPM1L	-1.62672938022675
TNFa_UP_DOWN	CLDN11	-1.32741232897614
TNFa_UP_DOWN	EPHB3	-1.63517546785568
TNFa_UP_DOWN	HES1	-1.40175341517057
TNFa_UP_DOWN	SPON2	-1.0061304226838
TNFa_UP_DOWN	RP11-1398P2.1	-1.66510014320417
TNFa_UP_DOWN	CYTL1	-2.81769642897186
TNFa_UP_DOWN	LDB2	-1.28067626932386
TNFa_UP_DOWN	SPATA18	-1.0604156813233
TNFa_UP_DOWN	SCFD2	-1.46921993230566
TNFa_UP_DOWN	PLAC8	-1.57510618869697
TNFa_UP_DOWN	FAM175A	-1.19085845188502
TNFa_UP_DOWN	WDFY3-AS2	-1.25465107376817
TNFa_UP_DOWN	PTPN13	-1.47470605093234
TNFa_UP_DOWN	RAP1GDS1	-1.13480728168898
TNFa_UP_DOWN	TSPAN5	-1.69620017210844
TNFa_UP_DOWN	CAMK2D	-1.27650398333063
TNFa_UP_DOWN	PCDH10	-1.10180121601409
TNFa_UP_DOWN	PCDH18	-1.46977077462341
TNFa_UP_DOWN	MGARP	-2.02840345979541
TNFa_UP_DOWN	RPL14P3	-1.3557305860427
TNFa_UP_DOWN	INPP4B	-1.48035292509563
TNFa_UP_DOWN	AADAT	-1.06563698553226
TNFa_UP_DOWN	SCRG1	-1.33225263745779
TNFa_UP_DOWN	SORBS2	-1.24225634978715
TNFa_UP_DOWN	FAM149A	-1.85184044750279
TNFa_UP_DOWN	CMBL	-1.07849891224749
TNFa_UP_DOWN	ANKH	-1.40357128113961
TNFa_UP_DOWN	NPR3	-2.19868599338012
TNFa_UP_DOWN	CCL28	-1.02736532066
TNFa_UP_DOWN	EEF1B2P2	-1.46506046062055
TNFa_UP_DOWN	MAP1B	-1.15224501441601
TNFa_UP_DOWN	F2R	-2.98451980474992
TNFa_UP_DOWN	SSBP2	-1.35623848014239
TNFa_UP_DOWN	MEF2C	-1.04901276169758
TNFa_UP_DOWN	EFNA5	-1.14007785366602
TNFa_UP_DOWN	NREP	-1.05706198948454
TNFa_UP_DOWN	CTD-2334D19.1	-1.43584575958184
TNFa_UP_DOWN	TCF7	-1.6899177667956
TNFa_UP_DOWN	EGR1	-1.89393993374887
TNFa_UP_DOWN	CXXC5	-1.11461486347343
TNFa_UP_DOWN	PCDHGC3	-1.33978313111626
TNFa_UP_DOWN	PCDH1	-3.41173993940507
TNFa_UP_DOWN	ARHGAP26	-2.17786350082313
TNFa_UP_DOWN	GRPEL2	-1.14951155620621
TNFa_UP_DOWN	PDGFRB	-1.45132443907784
TNFa_UP_DOWN	SYNPO	-1.22384780710934
TNFa_UP_DOWN	GRIA1	-1.22312244877119
TNFa_UP_DOWN	GALNT10	-1.43709370056154
TNFa_UP_DOWN	SAP30L-AS1	-1.60086528185242
TNFa_UP_DOWN	SGCD	-1.27131114806306
TNFa_UP_DOWN	TENM2	-1.7314314107695
TNFa_UP_DOWN	FGF18	-1.52080679233871
TNFa_UP_DOWN	PRR7	-1.06138453713438
TNFa_UP_DOWN	ADTRP	-1.0979645299853
TNFa_UP_DOWN	FLOT1	-1.49145526024123
TNFa_UP_DOWN	FKBP5	-1.24981467803864
TNFa_UP_DOWN	DAAM2	-1.49216671124793
TNFa_UP_DOWN	TFEB	-1.28625476317597
TNFa_UP_DOWN	PRPH2	-1.53048815458444
TNFa_UP_DOWN	SLC29A1	-1.7774520109782
TNFa_UP_DOWN	PAQR8	-1.15919780292713
TNFa_UP_DOWN	TRAM2	-1.12013219737784
TNFa_UP_DOWN	TMEM14A	-1.01608206291085
TNFa_UP_DOWN	GCLC	-1.33243220311577
TNFa_UP_DOWN	COL21A1	-2.88517867639551
TNFa_UP_DOWN	BEND6	-1.31255893051381
TNFa_UP_DOWN	KCNQ5	-1.87539761973932
TNFa_UP_DOWN	KHDC1	-1.69440243462216
TNFa_UP_DOWN	COL12A1	-1.29635553267761
TNFa_UP_DOWN	BACH2	-1.17273161009537
TNFa_UP_DOWN	RP11-67P15.1	-1.33273704143711
TNFa_UP_DOWN	CD24	-1.57464210511244
TNFa_UP_DOWN	TPD52L1	-1.95542873088023
TNFa_UP_DOWN	TMEM200A	-1.25935484159758
TNFa_UP_DOWN	ENPP1	-1.23763774082605
TNFa_UP_DOWN	CTGF	-1.27690883184276
TNFa_UP_DOWN	SLC2A12	-1.05583161444256
TNFa_UP_DOWN	AIG1	-1.00648265049925
TNFa_UP_DOWN	STXBP5	-1.09118949066598
TNFa_UP_DOWN	RGS17	-1.32362280609156
TNFa_UP_DOWN	LINC01615	-1.67250362210221
TNFa_UP_DOWN	LFNG	-3.37169255624099
TNFa_UP_DOWN	CYTH3	-1.17955479061914
TNFa_UP_DOWN	ETV1	-1.44577750069158
TNFa_UP_DOWN	GPNMB	-1.03327168210926
TNFa_UP_DOWN	JAZF1	-1.14594175238638
TNFa_UP_DOWN	GARS	-1.06925954825789
TNFa_UP_DOWN	AQP1	-2.4002185636825
TNFa_UP_DOWN	RP9P	-1.36505994637383
TNFa_UP_DOWN	RALA	-1.08527509075326
TNFa_UP_DOWN	FKBP9P1	-1.24900849520513
TNFa_UP_DOWN	PSPH	-1.06314336807034
TNFa_UP_DOWN	RP11-165H4.2	-1.03247845448623
TNFa_UP_DOWN	TP53TG1	-1.05292074185994
TNFa_UP_DOWN	STEAP4	-1.24057576514539
TNFa_UP_DOWN	ASNS	-1.20705449201802
TNFa_UP_DOWN	RASA4	-1.69692787517883
TNFa_UP_DOWN	LRRC17	-2.36634284447087
TNFa_UP_DOWN	LAMB1	-1.18014347655617
TNFa_UP_DOWN	CAV1	-1.04370884650498
TNFa_UP_DOWN	FLNC	-1.48054635025708
TNFa_UP_DOWN	MEST	-1.53193015434561
TNFa_UP_DOWN	RP11-5C23.1	-1.11211975535513
TNFa_UP_DOWN	ANOS1	-1.70527285317745
TNFa_UP_DOWN	PHEX	-1.74541329679269
TNFa_UP_DOWN	DMD	-1.24481979081453
TNFa_UP_DOWN	MID1IP1	-1.02108963064853
TNFa_UP_DOWN	MIR222HG	-2.01616305476015
TNFa_UP_DOWN	CLCN5	-1.14026821251704
TNFa_UP_DOWN	EDA2R	-1.08357908592599
TNFa_UP_DOWN	AR	-1.17580538671985
TNFa_UP_DOWN	NHSL2	-1.53371579725288
TNFa_UP_DOWN	RGAG4	-1.16614727108657
TNFa_UP_DOWN	TMEM35A	-1.52919103812793
TNFa_UP_DOWN	TSC22D3	-1.82726216619027
TNFa_UP_DOWN	FHL1	-1.74901263900145
TNFa_UP_DOWN	RAB39B	-1.69937538133762
TNFa_UP_DOWN	SGK223	-1.54353569796192
TNFa_UP_DOWN	PPP1R3B	-1.22725321323995
TNFa_UP_DOWN	LZTS1	-1.49610142167453
TNFa_UP_DOWN	PDLIM2	-1.10345623295942
TNFa_UP_DOWN	C8orf58	-1.05434470995364
TNFa_UP_DOWN	EGR3	-1.36908223668931
TNFa_UP_DOWN	RHOBTB2	-1.06304538818209
TNFa_UP_DOWN	EBF2	-1.07581409205852
TNFa_UP_DOWN	PTK2B	-2.11382124855484
TNFa_UP_DOWN	DUSP4	-1.70743288313688
TNFa_UP_DOWN	TOX	-2.87414192176887
TNFa_UP_DOWN	STMN2	-1.09308714547577
TNFa_UP_DOWN	ZNF704	-2.18370829315572
TNFa_UP_DOWN	FABP5	-1.15506122452441
TNFa_UP_DOWN	MMP16	-2.04911716423416
TNFa_UP_DOWN	RUNX1T1	-1.0271335071163
TNFa_UP_DOWN	SDC2	-1.45413126683556
TNFa_UP_DOWN	KLF10	-1.05653843114809
TNFa_UP_DOWN	SYBU	-2.21962669117318
TNFa_UP_DOWN	NOV	-1.80393885889615
TNFa_UP_DOWN	ENPP2	-1.04169900708531
TNFa_UP_DOWN	DEPTOR	-1.70571154447621
TNFa_UP_DOWN	COL14A1	-2.14706970945391
TNFa_UP_DOWN	MYC	-1.11907580179051
TNFa_UP_DOWN	PLEC	-1.51020753359496
TNFa_UP_DOWN	SCX	-2.39194742994598
TNFa_UP_DOWN	VLDLR-AS1	-1.1978641416603
TNFa_UP_DOWN	LURAP1L	-1.33087981078656
TNFa_UP_DOWN	CCDC171	-1.04101534716949
TNFa_UP_DOWN	KIAA1161	-1.98258514064721
TNFa_UP_DOWN	HRCT1	-2.6744678774065
TNFa_UP_DOWN	GLIPR2	-1.02123624905213
TNFa_UP_DOWN	FBXO10	-1.71969591409433
TNFa_UP_DOWN	ANXA1	-1.4668283526362
TNFa_UP_DOWN	PRUNE2	-1.47069482933461
TNFa_UP_DOWN	PSAT1	-1.74110895273424
TNFa_UP_DOWN	IARS	-1.22267106006201
TNFa_UP_DOWN	OGN	-1.80080903392149
TNFa_UP_DOWN	OMD	-2.94780737479131
TNFa_UP_DOWN	ASPN	-3.02646451327207
TNFa_UP_DOWN	PTPDC1	-1.24145676590415
TNFa_UP_DOWN	TBC1D2	-1.39234500602334
TNFa_UP_DOWN	FAM225B	-2.18787604448065
TNFa_UP_DOWN	FAM225A	-1.52873142046415
TNFa_UP_DOWN	AKNA	-1.54681058270505
TNFa_UP_DOWN	BRINP1	-3.78191438750635
TNFa_UP_DOWN	GSN	-1.53056724981823
TNFa_UP_DOWN	GSN-AS1	-1.83087477944673
TNFa_UP_DOWN	NEK6	-1.43760190013851
TNFa_UP_DOWN	ANGPTL2	-1.50431729854388
TNFa_UP_DOWN	FAM102A	-1.11323044846688
TNFa_UP_DOWN	DNM1	-1.41895808937113
TNFa_UP_DOWN	IER5L	-1.49152957593715
TNFa_UP_DOWN	LINC01503	-3.30851302555604
TNFa_UP_DOWN	COL5A1	-1.02220909678891
TNFa_UP_DOWN	UAP1L1	-1.01417225200316
TNFa_UP_DOWN	IFITM2	-1.1932723386153
TNFa_UP_DOWN	IFITM10	-2.55576716444892
TNFa_UP_DOWN	LSP1	-3.48057165694782
TNFa_UP_DOWN	H19	-1.60635838887185
TNFa_UP_DOWN	ST5	-1.15459198712395
TNFa_UP_DOWN	MRVI1	-1.54893347668255
TNFa_UP_DOWN	SOX6	-2.29145499361575
TNFa_UP_DOWN	IMMP1L	-1.04056556217086
TNFa_UP_DOWN	KIAA1549L	-1.9392050117654
TNFa_UP_DOWN	PAMR1	-1.32453964578537
TNFa_UP_DOWN	PRR5L	-1.07086902192895
TNFa_UP_DOWN	TP53I11	-1.37439020871295
TNFa_UP_DOWN	CHST1	-1.90348757915675
TNFa_UP_DOWN	SYT7	-4.57526312478962
TNFa_UP_DOWN	RAB3IL1	-1.84368932974184
TNFa_UP_DOWN	AHNAK	-1.80852698621615
TNFa_UP_DOWN	LRRN4CL	-1.12027703677525
TNFa_UP_DOWN	CD248	-2.9596622141802
TNFa_UP_DOWN	RIN1	-1.70172869810796
TNFa_UP_DOWN	SHANK2	-2.48024991745647
TNFa_UP_DOWN	P2RY6	-1.48622298707662
TNFa_UP_DOWN	GDPD5	-1.22118147011369
TNFa_UP_DOWN	TENM4	-1.57210994783426
TNFa_UP_DOWN	FAT3	-1.59358135842054
TNFa_UP_DOWN	PDGFD	-1.15189476658164
TNFa_UP_DOWN	AP000892.6	-1.55713943759296
TNFa_UP_DOWN	C11orf63	-1.23595811466752
TNFa_UP_DOWN	PKNOX2	-1.00139187005018
TNFa_UP_DOWN	LINC00702	-1.85325145140256
TNFa_UP_DOWN	CASC10	-1.80439340574085
TNFa_UP_DOWN	THNSL1	-1.11172585142301
TNFa_UP_DOWN	SVIL	-1.1591488361754
TNFa_UP_DOWN	ZEB1-AS1	-1.28737372682854
TNFa_UP_DOWN	GDF10	-4.94760979430148
TNFa_UP_DOWN	ARHGAP22	-1.44753246411616
TNFa_UP_DOWN	PRKG1	-1.60809180539454
TNFa_UP_DOWN	ANK3	-2.88143226703109
TNFa_UP_DOWN	RHOBTB1	-1.22420082126285
TNFa_UP_DOWN	TMEM26	-1.99602835690701
TNFa_UP_DOWN	RTKN2	-1.79836511467287
TNFa_UP_DOWN	ZNF365	-2.4011912706262
TNFa_UP_DOWN	UNC5B	-1.73021461196511
TNFa_UP_DOWN	PLAU	-1.45878836608369
TNFa_UP_DOWN	COMTD1	-1.19573697114217
TNFa_UP_DOWN	PLCE1	-1.70041747325355
TNFa_UP_DOWN	PYROXD2	-1.03879289409698
TNFa_UP_DOWN	KAZALD1	-1.52062589926535
TNFa_UP_DOWN	ADRA2A	-1.64754276406715
TNFa_UP_DOWN	EMX2OS	-1.63077921362931
TNFa_UP_DOWN	EMX2	-1.18402064848502
TNFa_UP_DOWN	FGFR2	-1.39205613289957
TNFa_UP_DOWN	WNT5B	-1.18758967766005
TNFa_UP_DOWN	CACNA1C	-1.0308070907976
TNFa_UP_DOWN	PTMS	-1.01876490414814
TNFa_UP_DOWN	EMP1	-1.45999315168233
TNFa_UP_DOWN	EPS8	-1.00268082413143
TNFa_UP_DOWN	ST8SIA1	-1.42208583902014
TNFa_UP_DOWN	SSPN	-1.09533053911033
TNFa_UP_DOWN	TSPAN11	-1.79561969925222
TNFa_UP_DOWN	PRICKLE1	-1.53481263982473
TNFa_UP_DOWN	SMAGP	-1.03174194997696
TNFa_UP_DOWN	TNS2	-1.02817763181536
TNFa_UP_DOWN	ESYT1	-1.16990706629703
TNFa_UP_DOWN	DDIT3	-1.91576403344724
TNFa_UP_DOWN	RASSF9	-2.75471471680989
TNFa_UP_DOWN	GLT8D2	-1.24174844098526
TNFa_UP_DOWN	ALDH1L2	-1.06435402612209
TNFa_UP_DOWN	CMKLR1	-3.88843466362328
TNFa_UP_DOWN	DCLK1	-2.33050960110973
TNFa_UP_DOWN	RFXAP	-1.22165243967833
TNFa_UP_DOWN	POSTN	-1.62044410845526
TNFa_UP_DOWN	ENOX1	-1.44943659211328
TNFa_UP_DOWN	DLEU1	-1.27886861307225
TNFa_UP_DOWN	THSD1	-2.01235118720314
TNFa_UP_DOWN	LMO7	-1.67214013744878
TNFa_UP_DOWN	KCTD12	-1.45699034928923
TNFa_UP_DOWN	CLYBL	-1.5774127535264
TNFa_UP_DOWN	NALCN	-1.41044348193387
TNFa_UP_DOWN	FGF14	-2.170769574006
TNFa_UP_DOWN	EFNB2	-1.85379066559967
TNFa_UP_DOWN	TMEM255B	-1.10589176388257
TNFa_UP_DOWN	DHRS4-AS1	-1.00988280059275
TNFa_UP_DOWN	PCK2	-1.22890327191894
TNFa_UP_DOWN	ATL1	-1.0466927936839
TNFa_UP_DOWN	BMP4	-1.38105111703977
TNFa_UP_DOWN	RP11-999E24.3	-1.62856392730764
TNFa_UP_DOWN	RHOJ	-1.50001596587828
TNFa_UP_DOWN	LTBP2	-1.26432621415261
TNFa_UP_DOWN	PGF	-1.15483944098083
TNFa_UP_DOWN	GSC	-1.49515576547429
TNFa_UP_DOWN	SYNE3	-1.76709903427213
TNFa_UP_DOWN	CKB	-1.78501869263769
TNFa_UP_DOWN	ZFYVE21	-1.03253967707099
TNFa_UP_DOWN	AHNAK2	-3.01002659783766
TNFa_UP_DOWN	CRIP2	-1.12667304477918
TNFa_UP_DOWN	ATP10A	-1.54519462212156
TNFa_UP_DOWN	C15orf41	-1.8073922955967
TNFa_UP_DOWN	CHAC1	-1.60210041146124
TNFa_UP_DOWN	MAP1A	-1.00120811175482
TNFa_UP_DOWN	TNFAIP8L3	-1.59691041984287
TNFa_UP_DOWN	CYP19A1	-2.83119645928216
TNFa_UP_DOWN	TMOD2	-1.01736075757707
TNFa_UP_DOWN	MYO1E	-1.1296145938249
TNFa_UP_DOWN	TLN2	-1.2016851534044
TNFa_UP_DOWN	CORO2B	-2.08723352922487
TNFa_UP_DOWN	UACA	-1.06802035947403
TNFa_UP_DOWN	SEMA7A	-1.26307300283894
TNFa_UP_DOWN	ADAMTS7	-1.08988005226803
TNFa_UP_DOWN	HOMER2	-1.93046446965351
TNFa_UP_DOWN	ACAN	-1.07070338816393
TNFa_UP_DOWN	NR2F2	-1.27420784112475
TNFa_UP_DOWN	HCFC1R1	-1.09569296489928
TNFa_UP_DOWN	GLIS2	-1.34845442531634
TNFa_UP_DOWN	ROGDI	-1.63119608988609
TNFa_UP_DOWN	PPL	-3.47531025247234
TNFa_UP_DOWN	NUPR1	-1.13902913376062
TNFa_UP_DOWN	CTF1	-1.14836529593614
TNFa_UP_DOWN	NETO2	-1.24444760463088
TNFa_UP_DOWN	IRX3	-1.49553035743579
TNFa_UP_DOWN	IRX5	-1.32327831619223
TNFa_UP_DOWN	LPCAT2	-1.07713319151914
TNFa_UP_DOWN	CCDC113	-1.59959130616192
TNFa_UP_DOWN	FHOD1	-1.08288476637473
TNFa_UP_DOWN	EXOSC6	-1.17915774607537
TNFa_UP_DOWN	MTSS1L	-1.21178901795489
TNFa_UP_DOWN	CAMKK1	-1.94481270603682
TNFa_UP_DOWN	PITPNM3	-2.31868355947074
TNFa_UP_DOWN	GAS7	-1.92692833594411
TNFa_UP_DOWN	LRRC75A-AS1	-1.06089309887314
TNFa_UP_DOWN	MFAP4	-1.01981082507407
TNFa_UP_DOWN	EVI2A	-2.11613794339084
TNFa_UP_DOWN	PCGF2	-1.10823362619537
TNFa_UP_DOWN	RARA	-1.47195026761556
TNFa_UP_DOWN	KRTAP2-3	-1.88405169983464
TNFa_UP_DOWN	KRT19	-1.39197066008689
TNFa_UP_DOWN	VAT1	-1.51620915316491
TNFa_UP_DOWN	FAM171A2	-1.13305173387956
TNFa_UP_DOWN	PLCD3	-1.3589008997324
TNFa_UP_DOWN	NXPH3	-2.55395804224397
TNFa_UP_DOWN	DLX3	-2.36922569434334
TNFa_UP_DOWN	COL1A1	-1.01472664078277
TNFa_UP_DOWN	RP11-257O5.2	-1.41134985824623
TNFa_UP_DOWN	TANC2	-1.51602766966985
TNFa_UP_DOWN	SOX9	-1.09674881040831
TNFa_UP_DOWN	LINC00511	-1.20296489113537
TNFa_UP_DOWN	TSEN54	-1.02961763326191
TNFa_UP_DOWN	NPTX1	-1.88146565068449
TNFa_UP_DOWN	MAFG-AS1	-1.07762116567529
TNFa_UP_DOWN	RAB40B	-1.35284310801423
TNFa_UP_DOWN	MTCL1	-1.95800921989892
TNFa_UP_DOWN	PRELID3A	-1.16257838177464
TNFa_UP_DOWN	ANKRD29	-2.38385947034271
TNFa_UP_DOWN	GAREM1	-1.29482688251785
TNFa_UP_DOWN	MOCOS	-1.57451726525573
TNFa_UP_DOWN	SETBP1	-2.506755622012
TNFa_UP_DOWN	SLC14A1	-4.39369874794908
TNFa_UP_DOWN	SERPINB7	-1.98707073594326
TNFa_UP_DOWN	MBP	-1.05319614811561
TNFa_UP_DOWN	SOX12	-1.20151563304689
TNFa_UP_DOWN	TRIB3	-2.94796165311114
TNFa_UP_DOWN	ADAM33	-1.59848401431011
TNFa_UP_DOWN	C20orf27	-1.78615036527237
TNFa_UP_DOWN	SLC23A2	-1.00199222254891
TNFa_UP_DOWN	FERMT1	-1.31636933481767
TNFa_UP_DOWN	SLX4IP	-1.00294577692402
TNFa_UP_DOWN	JAG1	-1.26738454066237
TNFa_UP_DOWN	SPTLC3	-1.38697456613576
TNFa_UP_DOWN	SYNDIG1	-1.94383990811727
TNFa_UP_DOWN	PYGB	-1.09989779965714
TNFa_UP_DOWN	ID1	-1.63653137125813
TNFa_UP_DOWN	GDF5	-1.87673379280203
TNFa_UP_DOWN	MAFB	-1.0445893074712
TNFa_UP_DOWN	TOX2	-2.78047756405711
TNFa_UP_DOWN	KCNK15	-1.37694863445172
TNFa_UP_DOWN	SNAI1	-1.83116681592608
TNFa_UP_DOWN	STMN3	-1.17899766526733
TNFa_UP_DOWN	SLC2A4RG	-1.05333242266922
TNFa_UP_DOWN	MKNK2	-1.88572516687194
TNFa_UP_DOWN	GNG7	-1.44685201350998
TNFa_UP_DOWN	DIRAS1	-1.7449420651065
TNFa_UP_DOWN	CAPS	-1.13969429121438
TNFa_UP_DOWN	ZNF846	-1.20559032506634
TNFa_UP_DOWN	KANK2	-1.24178249633266
TNFa_UP_DOWN	NFIX	-1.28596388171336
TNFa_UP_DOWN	PODNL1	-1.44769165995909
TNFa_UP_DOWN	NOTCH3	-1.4877587070418
TNFa_UP_DOWN	GDF15	-1.50690610793774
TNFa_UP_DOWN	CILP2	-1.41782596644388
TNFa_UP_DOWN	PLEKHF1	-1.95364700374037
TNFa_UP_DOWN	CEBPG	-1.05746096640486
TNFa_UP_DOWN	ZFP36	-1.52482037450084
TNFa_UP_DOWN	BLVRB	-1.34213951093441
TNFa_UP_DOWN	NUMBL	-1.14463786249755
TNFa_UP_DOWN	PAFAH1B3	-1.46321496279492
TNFa_UP_DOWN	ZNF575	-1.34590627815928
TNFa_UP_DOWN	KCNN4	-2.36512185721605
TNFa_UP_DOWN	ZNF285	-1.02935999798695
TNFa_UP_DOWN	SLC1A5	-1.14702267247585
TNFa_UP_DOWN	CTB-147N14.6	-1.36299879241196
TNFa_UP_DOWN	DBP	-2.36375036983145
TNFa_UP_DOWN	CTD-2587H24.5	-1.36234043935366
TNFa_UP_DOWN	DUSP18	-1.14235662077723
TNFa_UP_DOWN	CTA-963H5.5	-1.44088085707706
TNFa_UP_DOWN	TIMP3	-2.96920330177264
TNFa_UP_DOWN	HMOX1	-1.55029705395256
TNFa_UP_DOWN	CARD10	-1.57836530931557
TNFa_UP_DOWN	CDC42EP1	-1.5138665055401
TNFa_UP_DOWN	TEF	-1.0499794783573
TNFa_UP_DOWN	SCUBE1	-1.31364275234066
TNFa_UP_DOWN	KIAA1644	-1.15370491969905
TNFa_UP_DOWN	MIR99AHG	-1.61242953242518
TNFa_UP_DOWN	TIAM1	-1.95305933455435
TNFa_UP_DOWN	KCNJ6	-1.80042730587469
TNFa_UP_DOWN	LINC01423	-1.99470600213536
TNFa_UP_DOWN	SH3BGR	-1.72488915247661
TNFa_UP_DOWN	RNF207	2.26632059603695
TNFa_UP_DOWN	TNFRSF9	3.20215269697213
TNFa_UP_DOWN	SLC2A5	1.4911732384708
TNFa_UP_DOWN	H6PD	1.26830958494789
TNFa_UP_DOWN	SPSB1	1.01512124725651
TNFa_UP_DOWN	PIK3CD	2.16549404886475
TNFa_UP_DOWN	ANGPTL7	2.99483079026018
TNFa_UP_DOWN	AGTRAP	1.20614650908839
TNFa_UP_DOWN	TNFRSF1B	1.65944119679592
TNFa_UP_DOWN	PDPN	2.34167613919054
TNFa_UP_DOWN	TMEM51	3.07834090183609
TNFa_UP_DOWN	FLJ37453	1.16192858733132
TNFa_UP_DOWN	PLA2G2A	1.55898331622651
TNFa_UP_DOWN	IFI6	1.69587612512543
TNFa_UP_DOWN	CCDC28B	1.6004418088021
TNFa_UP_DOWN	MARCKSL1	1.2407741008195
TNFa_UP_DOWN	CLSPN	1.07919559304205
TNFa_UP_DOWN	ZC3H12A	1.61598439072054
TNFa_UP_DOWN	MFSD2A	1.40027448690504
TNFa_UP_DOWN	SLC2A1	1.6617607382685
TNFa_UP_DOWN	RP5-1198O20.4	2.06843853962524
TNFa_UP_DOWN	KIF2C	1.22537570775659
TNFa_UP_DOWN	PLK3	1.3208597308253
TNFa_UP_DOWN	PIK3R3	1.95410965362887
TNFa_UP_DOWN	CACHD1	1.35797610498663
TNFa_UP_DOWN	LEPR	1.38359650460648
TNFa_UP_DOWN	PDE4B	4.13065776412056
TNFa_UP_DOWN	DEPDC1	1.53827695430007
TNFa_UP_DOWN	NEGR1	2.11144733090992
TNFa_UP_DOWN	ADGRL4	1.66296973382923
TNFa_UP_DOWN	GBP1	1.43719208621607
TNFa_UP_DOWN	GBP2	1.69060626767807
TNFa_UP_DOWN	GBP4	1.97149684637585
TNFa_UP_DOWN	GBP1P1	4.42377431492623
TNFa_UP_DOWN	VCAM1	1.07173669068506
TNFa_UP_DOWN	VAV3	2.05006369371147
TNFa_UP_DOWN	CSF1	1.5008222059119
TNFa_UP_DOWN	CHI3L2	1.03673537624497
TNFa_UP_DOWN	MOV10	1.04408531005177
TNFa_UP_DOWN	TSPAN2	1.2160819408645
TNFa_UP_DOWN	NGF	1.95494974448759
TNFa_UP_DOWN	CD58	1.36598921473129
TNFa_UP_DOWN	ZNF697	1.94469143979779
TNFa_UP_DOWN	NBPF19	1.73601047294933
TNFa_UP_DOWN	HIST2H2BE	1.59639503512087
TNFa_UP_DOWN	CTSS	3.78311754709717
TNFa_UP_DOWN	RFX5	1.93617282198352
TNFa_UP_DOWN	SYT11	1.65579930629659
TNFa_UP_DOWN	ADAMTS4	1.918715607786
TNFa_UP_DOWN	NUF2	1.21192874088464
TNFa_UP_DOWN	PBX1	1.09185934741753
TNFa_UP_DOWN	CREG1	1.03115378181981
TNFa_UP_DOWN	MPZL1	1.53955007651335
TNFa_UP_DOWN	MPC2	1.21124180512956
TNFa_UP_DOWN	GPR161	1.27183558360681
TNFa_UP_DOWN	RP1-79C4.4	1.46929582817332
